	UD_Afrikaans	UD_Ancient_Greek-PROIEL	UD_Arabic	UD_Arabic-NYUAD	UD_Basque	UD_Belarusian	UD_Bulgarian	UD_Buryat	UD_Cantonese	UD_Catalan	UD_Chinese	UD_Chinese-CFL	UD_Chinese-HK	UD_Chinese-PUD	UD_Croatian	UD_Czech	UD_Czech-CAC	UD_Czech-CLTT	UD_Czech-FicTree	UD_Czech-PUD	UD_Danish	UD_Dutch	UD_Dutch-LassySmall	UD_English	UD_English-LinES	UD_English-PUD	UD_English-ParTUT	UD_Estonian	UD_Finnish	UD_Finnish-PUD	UD_French	UD_French-FTB	UD_French-ParTUT	UD_French-Sequoia	UD_Galician-TreeGal	UD_German	UD_German-PUD	UD_Gothic	UD_Hebrew	UD_Hindi	UD_Hindi-PUD	UD_Hungarian	UD_Italian	UD_Italian-PUD	UD_Italian-ParTUT	UD_Italian-PoSTWITA	UD_Japanese	UD_Japanese-PUD	UD_Kazakh	UD_Kurmanji	UD_Latin-ITTB	UD_Latin-PROIEL	UD_Lithuanian	UD_Marathi	UD_Naija	UD_Norwegian-Nynorsk	UD_Norwegian-NynorskLIA	UD_OldFrench-SRCMF	UD_Old_Church_Slavonic	UD_Persian	UD_Polish	UD_Portuguese	UD_Portuguese-BR	UD_Romanian	UD_Romanian-Nonstandard	UD_Russian	UD_Russian-PUD	UD_Russian-SynTagRus	UD_Serbian	UD_Slovak	UD_Slovenian	UD_Slovenian-SST	UD_Spanish	UD_Spanish-AnCora	UD_Swedish	UD_Swedish-LinES	UD_Swedish-PUD	UD_Tamil	UD_Turkish	UD_Ukrainian	UD_Upper_Sorbian	UD_Urdu	UD_Uyghur
UD_Estonian	0.27960840831101696	0.3396087161708633	0.9660776895684654	0.2941192995584805	0.41788345461885523	0.19249461738173923	0.1955018353689144	0.18973279243369034	0.16648774568566294	0.3462753584459757	0.2082272944981184	0.16286773051950798	0.21372235023817254	0.056187325728812465	0.22362336023262364	0.1924149883555013	0.1939415462121339	0.19310956756552766	0.2238824737779045	0.19262636930587773	0.19771009911477666	0.20242888586978902	0.19337936820565282	0.21574704181224935	0.2104121152584174	0.21807195017757874	0.21656443927770774	0.0	0.0036320729860418455	0.005729559761994074	0.22969553472529836	0.19836417515339533	0.23104598309058322	0.2005690511751892	0.21674772962486322	0.22098054678097345	0.24638589801712607	0.5671139126549207	0.7556805220519571	0.17475375533233484	0.1851084074012781	0.08532740075418743	0.19239824728149368	0.19463754392382782	0.19061560750319495	0.20911522077925004	0.19048628833531023	0.19048628833531023	0.19127228269826757	0.6837524121771557	0.5442802287518175	0.4964182378709078	0.18982894145851492	0.17231631046468	0.22167661737255384	0.21027473546063036	0.19285013481505153	0.23981850829218265	0.7500401083513293	0.6840043978162031	0.4575399643796607	0.19127302056187678	0.18956707235778236	0.349281062131066	0.5912737391796047	0.19997231016055284	0.20554165503314015	0.19289002774082076	0.24421738731598008	0.24528891236784522	0.1898593562645463	0.19399189296002883	0.3210333525500131	0.2759917476644246	0.2108322581991543	0.20988406250471625	0.21828653509298146	0.18998972443287532	0.1895550194799267	0.21946139784304275	0.18987962075274023	0.17701689616268956	0.18953336761335604
UD_Finnish	0.3403159597201819	0.3989023849636246	0.9909176834977234	0.35495186356089403	0.4328439192567889	0.22964868669953076	0.22978485027054651	0.21759578666885504	0.18431077947616736	0.40800838717945276	0.23690873743613816	0.17814677004235024	0.24117234134355114	0.06402931011956525	0.2647327327456205	0.23543151429880027	0.2350819231940734	0.2283531649483025	0.27270291628726573	0.2309443901350331	0.22879965837064864	0.25285571268002505	0.24033082247216386	0.2421726133996478	0.23773277314296437	0.2437843504560373	0.2427806282966396	0.0036320729860418455	0.0	0.00029387967268124093	0.28336560314665515	0.24548868851049477	0.28491784326869807	0.2484360451258053	0.26835335517645786	0.2725386885976403	0.3008335353799242	0.6172635840663772	0.813333030602916	0.1985123989470795	0.21229896118847758	0.09417377209000799	0.23659058768190744	0.22918470244254519	0.22847075757164703	0.259186195270788	0.21937352617536698	0.21937352617536698	0.22044052081037713	0.7244022900469673	0.5997073779434623	0.5524454929386585	0.22919767866441654	0.19905627383413693	0.24655885942544375	0.2378128259415112	0.22546054481060396	0.296853291783468	0.793511049842603	0.7453878995611503	0.5002808787938063	0.23481580054926965	0.2326883386528915	0.41101271922929217	0.6578197410304253	0.23251808695865317	0.23525824031472464	0.22822436069554697	0.28048570892046354	0.293979445328867	0.23298867899949882	0.24044418356871178	0.3814924838071925	0.3349367714232505	0.23788218284219675	0.23628230948122841	0.2439377409916429	0.21881682177080675	0.2177775310475728	0.26112620046148083	0.23116286938848996	0.20129912901618507	0.2183735974407961
UD_Finnish-PUD	0.3552476191476417	0.4123010854689495	0.9928295226124956	0.3724824107383491	0.44116890305652623	0.23550664489892903	0.23488016989371474	0.22668027714210404	0.18421386519546867	0.4272653912205261	0.239867266518609	0.17778884017559093	0.24257492932461777	0.06378403349664064	0.2706495386408255	0.24339947007206109	0.24215099515220095	0.23400501306946553	0.2819028741341718	0.23719326192084167	0.23272643429793327	0.26466984007795724	0.250189361104871	0.24420283498633888	0.24017720302987045	0.24556602624020663	0.24475561572336113	0.005729559761994074	0.00029387967268124093	0.0	0.29751207630627285	0.2563819253528494	0.2992081247200188	0.25970097185785146	0.2814407794068904	0.28322988028186624	0.3124485100578259	0.6265802584038889	0.8361563526446347	0.20586046090488563	0.22101063748674477	0.09704523034421497	0.2461302968154554	0.23453576522763353	0.23522122208098084	0.2715091394624921	0.22882113693857242	0.22882113693857242	0.22993993223897335	0.736904477611658	0.6114858804493254	0.5642338158043525	0.23660123174558645	0.2078436199073982	0.24800683663666234	0.24034175523119716	0.23011716686035077	0.3117188721875839	0.8014260348932281	0.7684055328469659	0.5057740866791303	0.24402678037487446	0.2417893507227722	0.4302411271174942	0.6804375908861571	0.2367121265398484	0.2386268463694674	0.23367956599669104	0.28421773879936063	0.3026926752931356	0.2414573787122959	0.2506934605564045	0.4000127931357276	0.35182131112293646	0.24023222702454028	0.23842728914154454	0.2456955114726277	0.22826005364033108	0.22690450371638404	0.26735661396749477	0.23940519365265178	0.20879239146113604	0.2278183333148549
UD_French	0.05802657146328605	0.15653760525860816	0.9954348271663302	0.021331824738699212	0.6252952747810009	0.08479023998510604	0.09506241217231293	0.3124407145354381	0.3040504839420187	0.0556284639584087	0.1381717126079295	0.332601204629807	0.19827427084345361	0.20368636659559536	0.12786818448882953	0.05636001220425646	0.0714225465189614	0.08401996557868452	0.08155352681098238	0.07909156148886021	0.11694901463938767	0.010783967095861713	0.031118617013816796	0.15957411441045888	0.14933749626254234	0.165305400497067	0.1607709364825457	0.22969553472529836	0.28336560314665515	0.29751207630627285	0.0	0.014185475873103481	3.835361210713373e-05	0.011228502449515898	0.0016229416387576467	0.059176418024956434	0.07490148038576416	0.4635217156285991	0.43255379481049805	0.3320787050173275	0.313728643826675	0.3450305501943811	0.02728936977825147	0.08958250831423209	0.06536776605198014	0.004675147179506789	0.30406279842423956	0.30406279842423956	0.30256549729139404	0.6605830651122195	0.40203169615104883	0.3502949300462449	0.05519572043019827	0.30277794030667204	0.17349913642256565	0.14749775917556396	0.10167493577928333	0.00566060567748472	0.6821761853062722	0.3434122676449689	0.40202298896382915	0.031107739247081545	0.032078570195425815	0.05354082100902857	0.26230358077418203	0.11409511007364936	0.12927616597471325	0.0887663100806323	0.18229333889588595	0.1149911304878054	0.043695550373404224	0.021114758192837035	0.03896380015915435	0.013421023480659544	0.15138244374140608	0.15545337956871252	0.16587647618557821	0.30399411717948965	0.3093200736169839	0.11853460865186538	0.04323001276268357	0.3302137670105638	0.3033834467232218
UD_French-FTB	0.08033625996238947	0.17300550281206983	0.9954683016873697	0.06812653157580217	0.6907605464387168	0.031196727538283175	0.036519537697492055	0.34142048427107274	0.23313047726948766	0.12408113690592038	0.06527082931038342	0.2656269683362459	0.11673904656691447	0.13259675761959844	0.07565502206153796	0.01796819989783216	0.02629857953026582	0.029674081386011575	0.05403655248724493	0.028163037316651263	0.050730458877460194	0.003610999521180158	0.007608420516011627	0.08054018103262717	0.07317222234835496	0.08471653938190193	0.08141030455895626	0.19836417515339533	0.24548868851049477	0.2563819253528494	0.014185475873103481	0.0	0.01566727722903072	0.00017482805266799684	0.00622858114472713	0.04361658739429508	0.06833126676347745	0.4721465816886118	0.5787408492673218	0.34823808464480965	0.33939614645370253	0.3299193860082348	0.0021459261030682963	0.033065239631549836	0.018941141808032746	0.0025850197808798825	0.33506391141867686	0.33506391141867686	0.33363309335958824	0.7391575290717396	0.42707817214860877	0.3700764939539306	0.013609571992089897	0.32894990665163215	0.09074261311547627	0.07186019487725426	0.040694634774453564	0.02537010332221301	0.7020679423841933	0.4793143797804629	0.36980972385305233	0.0033175478355321752	0.003642074651535099	0.1211412733789844	0.3819792993928567	0.04906999802086587	0.059090805465627394	0.032712830326659614	0.11561776563755	0.08548367549417712	0.009427398872249415	0.0012117371689627232	0.09893019747577192	0.05429161670895066	0.07463634690961862	0.07757072602914628	0.08513440726887556	0.33502323905161957	0.3379927106958639	0.06838020207250695	0.007988287182397857	0.3471694302385818	0.3343541333268505
UD_French-ParTUT	0.057841288739990615	0.15671270985554453	0.9961382646637975	0.019726501691833653	0.6217087729926823	0.08828667209147056	0.09876668723413973	0.31109635597005403	0.30812662551641434	0.052834743737253276	0.14256569514595363	0.3363973271928339	0.20316617313387286	0.2074168276472439	0.1314280698619852	0.05913603770383591	0.0745398577472216	0.08750436284738472	0.08389119053978378	0.08246513554264756	0.12101535684233111	0.01195702553883271	0.03313957734967832	0.16426865167292581	0.15388664913619954	0.17007231909652076	0.16547899009750766	0.23104598309058322	0.28491784326869807	0.2992081247200188	3.835361210713373e-05	0.01566727722903072	0.0	0.0125505748662873	0.002150697080780861	0.06089375592842905	0.07619857791998386	0.46409368200111767	0.42546056961332657	0.33136240148594187	0.3125551445466569	0.3456810026962812	0.029322368603622362	0.09317487850532791	0.06846162138935319	0.0055436549724907636	0.30262669297117784	0.30262669297117784	0.3011326833851855	0.6570158804812392	0.4017742738400215	0.3503200382194377	0.05804933405382917	0.3015550223006268	0.17837179579168383	0.15202174226286969	0.10547499585541587	0.005483292630600212	0.6820630900811095	0.3369528142785505	0.4046741376597338	0.03327598716982205	0.03427229132032927	0.05079458730536257	0.25686289426722775	0.11813305666320928	0.13353851619479695	0.09235403924569818	0.18657833850394845	0.11746160470444689	0.046230604813211174	0.022908671279219583	0.03660709778243165	0.012094640196054551	0.1559584271500235	0.1600783459223114	0.17065078935975153	0.3025546239277308	0.3080015225231745	0.12198636625968007	0.04576769541833303	0.3294657740446415	0.30194725397660505
UD_French-Sequoia	0.0770255148282607	0.17075343357278827	0.996831137481529	0.06170704209520583	0.6836475004389453	0.03589026261895756	0.041693397445092595	0.3378140719540129	0.2404667567957255	0.11527091912904497	0.07205569119362187	0.27259767390543355	0.12485126614365105	0.13916201880697787	0.0805759659597618	0.021022175641340235	0.030127055369977618	0.03434835171715589	0.056199007467687356	0.03257048785103245	0.056765008220090896	0.0031126722892501624	0.008979540633394234	0.08803318402932747	0.08033127648535898	0.09238240490996374	0.08893526322279033	0.2005690511751892	0.2484360451258053	0.25970097185785146	0.011228502449515898	0.00017482805266799684	0.0125505748662873	0.0	0.004323364260244156	0.04440470711347422	0.06825139913323697	0.47161001350423415	0.5619073812133546	0.34608489212585924	0.33616119290300017	0.3310188716811492	0.003539806838528836	0.03798561720069504	0.022721102049809372	0.0014182860328425528	0.33121657903765167	0.33121657903765167	0.3297788891086134	0.7310758427603098	0.42458752169121483	0.368038805634737	0.016844499584603545	0.3256065326399218	0.09865786171217084	0.07895754794978871	0.046118804910279976	0.021953862368560784	0.70073668028156	0.4634959901928357	0.37355553356859617	0.005012254809270922	0.005402636949344952	0.11240207522042123	0.36806667725726727	0.055013481368110906	0.06556558250898825	0.03762134544029383	0.12224983674564238	0.08802017748937985	0.011936097841744653	0.0020719235005131065	0.09100558519908286	0.048467640009878576	0.08186080929624096	0.08492430275489671	0.09281786913451384	0.33117107278813207	0.3344184359373086	0.07304431337892969	0.010510756145919453	0.34492997390998203	0.3305067777412054
UD_Galician-TreeGal	0.06291929120656359	0.15996726292932661	0.9964245651650149	0.034146460171771476	0.6470045211460715	0.06375971865193086	0.07232946024207476	0.3206804065590798	0.27827356432342343	0.07586082140608408	0.11068791052940219	0.30829632642481386	0.16828325280751688	0.17709467673366408	0.10767224920538376	0.04044427593789246	0.05328171463355491	0.06265880968698778	0.06959913380689164	0.058956574633757475	0.09167600476316673	0.005269273424891696	0.020161342618980616	0.13008189593187547	0.12078344318344425	0.13529980567571553	0.13116751166263707	0.21674772962486322	0.26835335517645786	0.2814407794068904	0.0016229416387576467	0.00622858114472713	0.002150697080780861	0.004323364260244156	0.0	0.05118721716468699	0.07008054372335282	0.4655731203512452	0.480346845338152	0.33605349548091645	0.32085369998596747	0.3383375066774905	0.01565573066982051	0.06750225981819691	0.046633838659078775	0.0007901845605103874	0.31295311758209643	0.31295311758209643	0.31147403282067077	0.6869924857171943	0.40941009666942185	0.35568461836255816	0.03807162779797735	0.3100160170647902	0.1427841111143907	0.11911561170423457	0.0781205860713482	0.009275694564300219	0.6888478204288849	0.38742983459427094	0.3899448633460688	0.018592127073295495	0.0193433469577724	0.07345931617793233	0.30072997565549886	0.08924693097307823	0.10268521847822643	0.0668704956868128	0.1573994068182336	0.10254660486151101	0.029084275570712803	0.01127547327095868	0.05624799711329509	0.024172200521578424	0.12263727480219033	0.1263364921903205	0.13582072519602262	0.31289288919109015	0.3174456329991414	0.09899456596306	0.028220295430662623	0.3344535381834618	0.31225983808632196
UD_German	0.026238473544152097	0.0544820710690096	0.703824646961007	0.09513496309970915	0.5368434683637038	0.04990147624852337	0.07106895335113306	0.22176597164781442	0.12859945034493292	0.162444547172942	0.10263377190329892	0.1501914282889426	0.08542976896673371	0.16488025898692682	0.025025980396028547	0.02408667513323426	0.0283916117903783	0.06981824283919158	0.002903640598637347	0.044290102828659195	0.08614810581370058	0.02594462852453583	0.018252480244198344	0.11561884522453292	0.10962957915333649	0.12071459956185504	0.1176377321620713	0.22098054678097345	0.2725386885976403	0.28322988028186624	0.059176418024956434	0.04361658739429508	0.06089375592842905	0.04440470711347422	0.05118721716468699	0.0	0.004034445070749237	0.2500557825696105	0.6068369349533309	0.2218733258775787	0.2181826595565075	0.23656308312454355	0.045166980585941485	0.07292264544765126	0.06007638222967138	0.047280728567071995	0.21794740445719074	0.21794740445719074	0.21629095176912516	0.5232336240952025	0.2223045166505282	0.1785176837877941	0.0552928993572358	0.21554693703505623	0.1263356092265464	0.10873970488853701	0.07987580768795222	0.04081786039062074	0.44134907691584535	0.5104260245986696	0.17270555873927007	0.04499371318021417	0.04641169719594085	0.1644166354164519	0.3654969749197986	0.07579025366909198	0.09690749151645439	0.06396944638440105	0.051899571315473625	0.009704772572541653	0.03216152850433229	0.034031763953831784	0.14249161869759464	0.09018999128852001	0.11119086807940137	0.11386863970478522	0.12110384469290503	0.21819937195227124	0.21822199985196922	0.02200209985728696	0.05032856170735234	0.2204526914715782	0.2177263042527502
UD_German-PUD	0.015152044213212368	0.029101812033916263	0.6346150735850219	0.09551232540613597	0.4843565492926615	0.08114718608067661	0.10762197615461255	0.19219370345818843	0.13519626351445657	0.1580183040461718	0.14422072136620312	0.15279359134179182	0.11313722056580411	0.20526540642074065	0.03891740410047273	0.04754930187636075	0.052994604247902144	0.10641166764272614	0.008896773354746479	0.07408566687613471	0.1252743859428871	0.04331172883385992	0.03808719361086499	0.15849876514457528	0.15199069314412916	0.16427501742087047	0.1608861572254685	0.24638589801712607	0.3008335353799242	0.3124485100578259	0.07490148038576416	0.06833126676347745	0.07619857791998386	0.06825139913323697	0.07008054372335282	0.004034445070749237	0.0	0.1996666845133257	0.5704221169287056	0.1948531813681037	0.18933466357036954	0.22801486312973784	0.07326351031849532	0.11011494652374754	0.09444589345740129	0.06831320386471784	0.1883609767168256	0.1883609767168256	0.18663192645139948	0.4499535189271894	0.171156856593083	0.13276849960612724	0.08827880861846227	0.18852632810909675	0.17043993600795515	0.15104018263021557	0.11830488666927086	0.0476299901165278	0.37592211337704295	0.47893854827772975	0.1424713238300772	0.07361602380970789	0.07550933789560832	0.16142815092639884	0.3289027881265755	0.11245966048406897	0.13778242955359654	0.09897856371361191	0.0669694387791645	0.010181015704722074	0.05832090987181304	0.05802197596784875	0.1422891760644377	0.09475299109926216	0.1537507352845281	0.156721440844944	0.16470298986442478	0.1886768703064594	0.18873818196509062	0.03630945971381039	0.08147304182968507	0.19308616746609675	0.18827520007271337
UD_Gothic	0.2146403083632099	0.09461144321410009	0.15370281142364794	0.422059260463327	0.3096763967358519	0.45147938819949307	0.5046575827292834	0.20256841469462872	0.24784291227048705	0.4755491784395457	0.5430735561296817	0.2358111747708994	0.3861271244099975	0.5780636714604597	0.2794395106201035	0.39445195198954264	0.39357926757069395	0.5130371652318219	0.24442228139781508	0.43991044984667405	0.522695314942538	0.4076110044523702	0.38914344178947113	0.5513883906358696	0.548297140984276	0.5580316049787966	0.5555350775643325	0.5671139126549207	0.6172635840663772	0.6265802584038889	0.4635217156285991	0.4721465816886118	0.46409368200111767	0.47161001350423415	0.4655731203512452	0.2500557825696105	0.1996666845133257	0.0	0.6880223408763698	0.19798370523109698	0.19930297299733957	0.307249632810365	0.48035901400882897	0.5161376815816285	0.5026036622727583	0.46758993403805993	0.20398366579259897	0.20398366579259897	0.20226998997235723	0.14552345255255306	0.0073567905336673345	0.011754435352522408	0.49688385358344855	0.2147205055255259	0.5625396807523151	0.5482203901587758	0.5228642573722491	0.3812357072348046	0.03257821895512991	0.6381714859595068	0.03597021747845053	0.47930677859674153	0.4832357977865427	0.4882922434985103	0.4483994819437279	0.49540503227326416	0.5381584562266426	0.49070232500440814	0.2793905407489	0.19560843507493986	0.4336241323437774	0.44618150553554503	0.48043795032774017	0.44328283753681086	0.5500134013111491	0.5521806363546568	0.558345931378984	0.20479673666211662	0.20010653796789335	0.2853021017532017	0.4901181763624497	0.195557701847918	0.20496102914454994
UD_Hebrew	0.4205963347531835	0.4974925648654851	0.994284766368093	0.2830859396636415	0.47517170411772514	0.8068882128345916	0.8364823654768367	0.5015752195667256	0.9929783032098003	0.19372785209928123	0.9283950441559268	0.986432241125643	0.9989885255469682	0.9434702376498663	0.8208921463187907	0.7180738498161844	0.7585518045767341	0.8104400248154491	0.6767012216881501	0.7909894946537936	0.8848823811193663	0.5423534713224498	0.6324936787107409	0.9691086457020105	0.9498863648017938	0.9796005690240693	0.9713299736391237	0.7556805220519571	0.813333030602916	0.8361563526446347	0.43255379481049805	0.5787408492673218	0.42546056961332657	0.5619073812133546	0.480346845338152	0.6068369349533309	0.5704221169287056	0.6880223408763698	0.0	0.5737104190653086	0.5184210394169266	0.7315306430504886	0.6390063784851672	0.8238735901271459	0.7623352683977049	0.5147010863928221	0.487688492538513	0.487688492538513	0.4866932858300256	0.43717242503301224	0.5770275899552584	0.5772039535971889	0.7335341832163901	0.5103411377843557	0.9943254134566551	0.9464069378710422	0.851584525992473	0.4079704785363768	0.7411407332325857	0.0066470447584880965	0.8578393471719326	0.6538714752542083	0.6574691179903169	0.19714926876631067	0.04531015809263361	0.8776624662773764	0.9106615371603661	0.8210582004408522	0.918805849524137	0.7028642977243238	0.691710352967304	0.6101036016824359	0.22710606762032315	0.30813286163836795	0.9537404320406521	0.9612371942195795	0.9806358791054485	0.4874986726604239	0.5016411185755905	0.8061812445108495	0.6964650391857503	0.5689804701240729	0.4874871536809613
UD_Hindi	0.1946446652740358	0.1500892479975089	0.46675400746502493	0.30645074564691765	0.10061132366802061	0.366420171364373	0.4047940305729153	0.003326169236363863	0.16861828534405698	0.33877536490283366	0.44579241147879667	0.14159354101038468	0.3487034904547286	0.30336285475006597	0.27392372933886033	0.31899778399353895	0.3248617327280917	0.4051190191528522	0.23162541063351605	0.3575620288969742	0.4215205985421986	0.30370848115350535	0.3026724430219525	0.45925906818128603	0.45188645140513517	0.4656404350904666	0.46253741224464995	0.17475375533233484	0.1985123989470795	0.20586046090488563	0.3320787050173275	0.34823808464480965	0.33136240148594187	0.34608489212585924	0.33605349548091645	0.2218733258775787	0.1948531813681037	0.19798370523109698	0.5737104190653086	0.0	0.0019332252442124664	0.028966970670051162	0.3601096716182469	0.40969839389616114	0.39110512318865387	0.33975043675084493	0.004750305459212623	0.004750305459212623	0.004878094883829176	0.208087152699303	0.17868631752521835	0.1654777904234953	0.3831444128097866	0.002852536194583366	0.4719554764324496	0.4515653060683995	0.4146562508501652	0.2814217824449594	0.28409111549446475	0.5283075012493423	0.20734528512614092	0.36121234196041585	0.3626775255327018	0.3511639277231793	0.38695420418543036	0.4064645608621621	0.4394603341249048	0.39254321216216503	0.295087124093539	0.21263673308641162	0.33823656019240167	0.3352384017913592	0.338380175063976	0.3149747260979583	0.45344661551593013	0.4541748233625784	0.46605107281868363	0.004770429465788872	0.0033200404148292506	0.27387631852014516	0.3736176860100644	2.339219153912886e-05	0.004773194140512915
UD_Hindi-PUD	0.17893424062328744	0.14056123742730264	0.4804619703050522	0.2785178116954018	0.09292702250154139	0.3724755669256379	0.4118214907222095	0.0002055262347836484	0.19347789736592202	0.3038790012170083	0.45789391757133924	0.16692739738461881	0.36822608010598257	0.32196442309205553	0.28324252393744387	0.32031375745286195	0.3287431221016569	0.4103954780464927	0.2323482357486123	0.3627735706915244	0.4313836488549767	0.29358335548739434	0.2986651241085454	0.47372521112830357	0.46527860430155576	0.4806382832262458	0.4770631104249191	0.1851084074012781	0.21229896118847758	0.22101063748674477	0.313728643826675	0.33939614645370253	0.3125551445466569	0.33616119290300017	0.32085369998596747	0.2181826595565075	0.18933466357036954	0.19930297299733957	0.5184210394169266	0.0019332252442124664	0.0	0.041382385747321004	0.35502944207205045	0.41575177830245036	0.39351695260883035	0.3267885726601958	0.0006296190912397082	0.0006296190912397082	0.0006728129535709115	0.1928213240407185	0.173112471508429	0.1604070970221101	0.38382918656376763	0.0004251646100350559	0.4877654471352155	0.46472905276551923	0.42247898384034943	0.262713395274213	0.28620175229871125	0.47478186894610874	0.220189102092746	0.35710733267131733	0.35879148170861874	0.3161297400916854	0.34001077670679625	0.4162070961188654	0.45054084554715446	0.39886809299591475	0.31037640551194556	0.21555213260305195	0.3372835985790189	0.32886257801785757	0.3058150399772164	0.2885824876871166	0.4670581227479932	0.46828999067068744	0.48110722464213285	0.0006411513828619153	0.0001871301815367099	0.2822204502623257	0.37205754498260846	0.001614665796864423	0.0006438317223914636
UD_Hungarian	0.25647943771838555	0.22966891925509436	0.5858291943380228	0.3628212925316102	0.18095493127534568	0.3131790616828478	0.3395146381716937	0.04593823210008763	0.11587241116724822	0.41264790580497757	0.3626337113609104	0.09204253759759151	0.2792770426932347	0.18875230524520947	0.25016584551630505	0.2884539948150254	0.28823100377204014	0.34232685062203994	0.23634250659988176	0.3085884727496897	0.3463572566213672	0.3016844471932749	0.2869719497952943	0.36985019191951085	0.36499858040092525	0.37403420684581445	0.3723165447105974	0.08532740075418743	0.09417377209000799	0.09704523034421497	0.3450305501943811	0.3299193860082348	0.3456810026962812	0.3310188716811492	0.3383375066774905	0.23656308312454355	0.22801486312973784	0.307249632810365	0.7315306430504886	0.028966970670051162	0.041382385747321004	0.0	0.32963317067458164	0.34458120845567064	0.33708773446026996	0.33463236826580445	0.04940059810013109	0.04940059810013109	0.050035912934143445	0.3653559662350532	0.3000941010447328	0.2764040582715982	0.334455658018456	0.038903804477508075	0.37803391775978523	0.3652042581549678	0.3438747620153727	0.31256187583467177	0.417605624863839	0.677226529024965	0.26152574623928826	0.32826579839008807	0.3282779421224221	0.423024491338566	0.5386489732550915	0.33683401355088594	0.35932755575899566	0.33131373314816026	0.2597571800417927	0.22472602476141768	0.30564309441841075	0.31481158784534524	0.4009674976515877	0.36059124675935306	0.3657819586879415	0.3648736824972808	0.37427567047476884	0.04924759061668016	0.04615054801410223	0.2507802320292285	0.3319170356906006	0.030483740975503326	0.04913096739921596
UD_Italian	0.09641323408401892	0.1862860208179825	0.9964587219664799	0.09359402219255974	0.7192973791574184	0.017797894032554717	0.021096005998967993	0.3583256099128672	0.21181762441601482	0.15752910433793355	0.04400931543452746	0.24564101791667325	0.09193080699941003	0.11157072111186095	0.06267068126525255	0.010646633758810808	0.01629722693726221	0.01592423933020304	0.05086203130708844	0.015836248702177924	0.032197788623711365	0.00853472836974789	0.006162008105013439	0.05677283030595248	0.05057802596811867	0.06030664728390478	0.05750487949287886	0.19239824728149368	0.23659058768190744	0.2461302968154554	0.02728936977825147	0.0021459261030682963	0.029322368603622362	0.003539806838528836	0.01565573066982051	0.045166980585941485	0.07326351031849532	0.48035901400882897	0.6390063784851672	0.3601096716182469	0.35502944207205045	0.32963317067458164	0.0	0.01844221448615213	0.008362937480387522	0.009428119576767813	0.3527987376745316	0.3527987376745316	0.3514054331575063	0.7725903312140802	0.4419967907569199	0.3833434820987852	0.004960580105534795	0.34483766059010457	0.06544076082238459	0.049480775730310955	0.02427302903251105	0.04063789490403058	0.7130046489202131	0.536331036609863	0.36280306003642115	0.00013376613283588856	0.00020027121870336284	0.1542627266618497	0.4335776819046814	0.03104353002175475	0.038936010141765065	0.01830152867613044	0.09671821502965994	0.08136576524875927	0.003728554172451881	0.001151491776675062	0.12924585444512326	0.0775271399502293	0.051803748392703186	0.05427285610180177	0.06066154177718186	0.3527684672393695	0.3548046296619555	0.05624264201086149	0.001857423676898451	0.3593608219148766	0.3520811371647615
UD_Italian-PUD	0.1652715396001212	0.24450330293599565	0.9982033555439661	0.19027287338347654	0.808559741920172	0.0028549067809423567	0.0002297742037840056	0.42268636277927873	0.1683782305332323	0.27597545794251044	0.005552595846998187	0.20517647548684637	0.04163999154755482	0.07197321652218946	0.0475453618596795	0.01356522021947526	0.011238356688016093	9.3399589072507e-05	0.064657687061764	0.004060291716061926	0.001985101406662748	0.04731425946893497	0.026357155160319667	0.010679214998759456	0.008065240555693132	0.012254772314735152	0.010995320643347517	0.19463754392382782	0.22918470244254519	0.23453576522763353	0.08958250831423209	0.033065239631549836	0.09317487850532791	0.03798561720069504	0.06750225981819691	0.07292264544765126	0.11011494652374754	0.5161376815816285	0.8238735901271459	0.40969839389616114	0.41575177830245036	0.34458120845567064	0.01844221448615213	0.0	0.0019795325779410344	0.053883810485992334	0.41973053022596973	0.41973053022596973	0.4184813174688391	0.8747371284484411	0.49836360603020535	0.43638360717012004	0.004294012516711909	0.406581594379374	0.014658037072401209	0.007623943904210395	0.00043179671395909835	0.1087951527478731	0.7508634343136269	0.714256477204317	0.35714660258764497	0.015537627111976593	0.014852819490036473	0.2718608504443528	0.5980074877776098	0.0023025533060986314	0.0038361740375854048	0.00044373661573315903	0.06343718515259655	0.09155577403553872	0.011623254567471486	0.025609918511891316	0.23926520733730106	0.16812001301076152	0.008565202137161831	0.009612831005480604	0.01241702709732817	0.4197322279306991	0.41898119987754867	0.0437643745033961	0.008619773062557345	0.4099017626889203	0.4190094590245914
